time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
1.620000000000001,0.323446187338,-0.0131970551931,0.0,1.17573130152,0.546110033036,0.0,0.644981257251,-0.28908575227,-13.5927335602,-4.85835763445,1.55002539023,0.0,212.547260867,771.931651474,275.967329363,1.12345591682,27,4.3193962083
1.3800000000000008,-0.0519367757645,0.0489705141484,0.0,0.333572433538,3.30774236239,0.0,-0.280781622503,0.191855187243,-16.9430680812,-7.89719719407,12.4355176835,0.0,226.900570018,737.588837731,218.81276176,0.176190836766,28,3.29876804814
1.3200000000000007,-7.40248391123e-06,1.85198854964e-05,0.0,6.2831615071,6.28317450949,0.0,-3.84994656304e-05,8.93294658709e-05,-18.1249574941,-1.95072719097e-05,-5.52874739559e-06,0.0,0.22290413559,0.670878526781,0.212217586532,0.0709320794127,29,4.30114194025
1.3200000000000007,1.83914836804e-06,4.59411099411e-06,0.0,6.28317955273,2.35241757363e-06,0.0,8.73383716814e-06,2.25504649854e-05,-18.124967427,3.18806942942e-06,2.26345369616e-06,0.0,-0.232258076191,-0.276854645218,-0.349371951906,0.540648686874,30,4.30113787194
1.3200000000000007,-7.11261075699e-07,-8.21999219277e-06,0.0,7.75377027562e-06,0.00144109803921,0.0,0.000206640619676,-3.75147540633e-05,-18.1208000923,-9.84234980433e-05,0.0509063224643,0.0,19.2337622816,63.8955262384,2.80327139969,0.109166516051,31,4.30113989167
1.3200000000000007,1.26292768248e-06,3.32725952075e-06,0.0,6.28318137735,1.29667640376e-05,0.0,2.28281924198e-05,1.50383249031e-05,-18.1249501335,-3.58525810391e-06,4.39221791684e-05,0.0,0.22201279001,0.465375432294,-0.433327508177,-0.401890236711,32,4.30114371508
1.3200000000000007,1.07382165121e-06,3.10758245229e-06,0.0,6.28317836555,3.78915137933e-06,0.0,7.438825625e-06,1.70458531992e-05,-18.1249648501,-2.58860683504e-05,1.32397859819e-05,0.0,-0.0437020530622,0.169972945057,0.482943909258,-0.318107626869,33,4.30113851288
1.3800000000000008,0.0348110334975,-9.78330149013e-05,0.0,6.27944654529,4.23454933114,0.0,0.126246320981,-0.00180207330153,-15.8704873433,-0.0276633557969,7.54874300338,0.0,-0.459952101388,-0.133213850583,0.569819506357,1.08156944529,34,3.30114125259
1.3200000000000007,5.2536868675e-06,-1.03125934747e-05,0.0,1.17823337025e-05,6.28279697828,0.0,-3.49915750229e-06,-4.71891260441e-05,-18.1233722518,4.55047725441e-06,-0.0233080865809,0.0,40.9503298809,0.0330681839675,0.224501270358,-0.427408503224,35,4.30114198062
1.3200000000000007,2.18983600897e-05,2.48284366301e-05,0.0,6.28315128986,3.36717389064e-05,0.0,0.000112174679059,0.000120366275452,-18.1249566368,-4.87578999999e-05,5.84683020547e-05,0.0,-0.638060208738,0.87046717342,0.667850469116,-0.328707345343,36,4.30113727588
1.3800000000000008,0.0634675008292,-1.094284343e-05,0.0,6.28274402095,3.4491632879,0.0,0.615120524457,-0.000268223117384,-16.1165735652,-0.00317954516172,7.40491958321,0.0,0.284366707068,-0.645468835795,-0.603509522679,0.0524674681038,37,3.30114024392
1.3200000000000007,-7.58976740251e-07,3.06549921061e-05,0.0,6.28312100591,6.28318394551,0.0,-3.47323107531e-06,0.000187931590861,-18.124953307,-0.000108644996672,-1.2254024337e-05,0.0,0.598878983447,0.0409285235482,0.417495083041,0.262720750158,38,4.30113998467
1.3200000000000007,-0.00189229081014,-1.09235771145e-05,0.0,6.28279603664,0.0687733431052,0.0,0.044880109987,0.000186458655922,-18.0135948933,-0.00357514956619,0.171186709986,0.0,-0.17123754338,-0.16658919628,0.47067221029,0.253495385734,39,4.30137320458
1.4400000000000008,0.0206708163562,-0.00235758043405,0.0,4.85197012868,2.82586521212,0.0,-0.615968804919,-0.189317421734,-14.7133761863,-8.23313151339,-10.6407798366,0.0,334.80419443,523.560254002,782.539133866,0.291293410413,40,2.38602627702
1.560000000000001,-2.24538901695,7.72994681584e-05,0.0,6.27807101058,2.15745428784,0.0,-2.36076773596,0.0012782465705,-14.5810475779,-0.0161416872353,-18.7675676437,0.0,426.033119363,-0.607265877868,0.29597192226,-0.0889586256382,41,0.153068788521
1.560000000000001,-1.0601906052,-0.0137550604657,0.0,3.49732805408,4.55290531518,0.0,0.926616466537,0.155371319193,-14.810436758,-18.6891471368,24.6943218986,0.0,272.57457784,820.051432796,104.954583489,2.57802406622,42,0.315068524693
1.680000000000001,-2.38368432555,-0.217869644867,0.0,4.36475341107,0.589876413884,0.0,-1.77252474167,-0.433976196447,-14.6759909528,-25.2362489706,8.45940034034,0.0,115.598372622,893.180338231,899.913800766,0.0115518654773,43,0.566290192015
1.560000000000001,-0.901047210413,0.495864848902,0.0,3.70415813696,1.78249998293,0.0,1.64609249085,0.659346885693,-14.2415414092,-19.988270905,-6.88781236762,0.0,890.169605135,-0.492921671199,-0.424669207686,-0.0510161180244,44,0.141041452509
1.560000000000001,-1.79286371591,-0.231365549527,0.0,1.85188814666,3.03795968096,0.0,-2.24708447874,-2.6604874221,-12.8668247012,-26.8727245524,-8.04746946176,0.0,838.063329676,896.333685918,899.587627812,-0.0683155974308,45,-0.0194707692527
1.560000000000001,-1.92381865258,-0.337474534966,0.0,4.47749349896,4.00338046528,0.0,0.326729234554,-2.3455270509,-15.1070072965,-28.487355707,-7.32092642535,0.0,851.079684988,900.574117286,900.112776783,-0.124926198175,46,0.39673437138
1.560000000000001,-1.82247249912,0.0102497169956,0.0,2.31469233092,5.76421122931,0.0,-1.49379031001,1.68731146541,-14.9324645184,-19.2040987902,-12.2814008801,0.0,763.004996388,654.486644018,429.494723964,9.53287841678,47,-0.07104405265
1.560000000000001,-1.0825187551,-0.332160242728,0.0,2.99161761092,5.15989313303,0.0,3.00894879431,-1.38125176412,-14.9389953678,-28.2248364276,-6.32424661694,0.0,837.883894219,899.786338809,900.012919423,0.0773848486225,48,0.0443780865853
1.560000000000001,-1.90441976823,-0.305195756943,0.0,0.35531807734,4.14980731221,0.0,-0.640130760725,-3.29785226228,-13.6132498998,-27.6816028965,-7.65737773096,0.0,832.038176003,900.134910475,900.121290358,0.0584876030622,49,-0.0170756908653
1.560000000000001,-1.75209132293,-0.00216535931478,0.0,0.456004342531,3.920568001,0.0,0.00139484162034,-0.108270553523,-14.9304678595,-10.8198293457,12.9361705803,0.0,2.93799100652,900.289029874,900.163195489,-0.105326430488,50,0.126312187383
1.560000000000001,-2.35971430949,-0.196589784507,0.0,0.536932119261,2.30764370292,0.0,-1.79586224356,-0.0822429564181,-13.4952618716,-25.7168519816,25.3421348474,0.0,34.4151003699,900.000088486,899.680088668,0.677466578988,51,0.87136254229
1.620000000000001,-2.77567279574,-0.227556053655,0.0,6.11114668895,2.7454539427,0.0,-3.12704334894,-0.495585510946,-12.7184349102,-28.0664362176,26.4204284649,0.0,62.618323176,900.291643184,899.701219658,-0.202325982065,52,-0.886931450572
1.680000000000001,-4.63779317078,-0.327542939312,0.0,4.44123614684,3.95100395748,0.0,-5.15892863254,-0.57863287833,-14.4956205224,-27.9818861242,27.4277922612,0.0,7.29047345988,899.981739626,900.153498565,-0.0567359171792,53,-1.36702153901
1.5000000000000009,1.66440536746,1.08368866921,0.0,1.75774018602,5.5739805065,0.0,1.41653646686,1.73681908427,-14.3630305004,-23.9596200538,27.7350155217,0.0,-0.034899931001,900.364734192,881.851546199,-0.426037590451,54,-1.00723656655
1.5000000000000009,-0.178134077224,0.779668970714,0.0,2.01906061431,0.97328244884,0.0,1.29528134739,1.60788642694,-14.544506639,-28.0977065159,28.6569617618,0.0,-0.0261551055624,899.595650104,899.85247595,0.146229856487,55,1.56070758165
1.4400000000000008,-2.19683506003,0.0139170837845,0.0,0.0362502401187,2.08858723703,0.0,-2.33864325135,1.45779104263,-14.9307581587,-28.7005313842,28.4975678374,0.0,0.198019956074,899.933218944,899.582345602,-0.455227903485,56,0.240034421016
1.620000000000001,-1.44880378195,-0.256853139916,0.0,2.67208546614,0.236995879026,0.0,-0.519699170974,0.257418272459,-15.8345782789,-28.6383348538,27.9601347489,0.0,-0.139473697473,900.570368068,899.64331992,0.057934902365,57,0.740378995856
1.5000000000000009,-2.00720533007,-0.30895182382,0.0,6.19011459726,2.05501903541,0.0,-1.46145199482,0.0740759187804,-14.2465504196,-28.0827586744,27.7484441027,0.0,1.64217486415,899.654149641,899.350157455,-0.393264337719,58,-0.34139940708
1.3800000000000008,0.529852188313,1.17130947479,0.0,1.23855627461,0.361909585712,0.0,-2.21693393683,1.59708815518,-15.1869606122,-9.19727309076,15.2738345284,0.0,4.13050094369,899.883131873,622.873356347,0.591568394768,59,-1.90275668653
1.3800000000000008,-0.9909940008,1.23423366474,0.0,2.22207813221,1.35113660078,0.0,0.330137960101,0.952460971934,-16.0422605661,-28.599336656,28.7653123107,0.0,0.366607626615,900.353157119,900.220513468,0.015691150185,60,-1.10621379139
1.5000000000000009,0.299659817547,-0.0885849788603,0.0,3.87386212588,2.86491320761,0.0,0.684411828213,-0.209989807296,-16.2189581282,-26.9424895666,26.7701799306,0.0,1.47912911629,900.472781002,899.768782873,-0.48489783221,61,3.21790107088
1.4400000000000008,0.736869531131,-0.776177492046,0.0,0.09620078723,3.13145042105,0.0,0.344796885503,0.138549538579,-15.3386011877,-16.4055863281,19.9179483894,0.0,6.62818756917,899.787190818,887.066535201,0.445300454072,62,1.66109329973
1.5000000000000009,-0.26015372043,1.045728487,0.0,0.692138153831,1.21578909053,0.0,-0.145358016175,1.09488054835,-14.9441994879,-16.2463144497,24.0529205108,0.0,0.781297396583,899.944491628,900.014296009,0.149658150189,63,1.95011706652
1.5000000000000009,0.0226653480627,-0.307374118268,0.0,4.70149280518,1.4096287608,0.0,0.348895552023,-1.65447790542,-12.3703960381,-28.5857838832,28.477863467,0.0,-0.0883223748222,899.938559193,899.413547364,0.341087539794,64,2.40513012609
1.5000000000000009,0.719954058826,0.801384791918,0.0,3.22361863769,1.88639836294,0.0,0.35104535087,-1.88967968651,-14.7124677496,-28.7908124235,28.7601040984,0.0,0.224432369979,899.635805134,899.629384166,-0.0715306380214,65,-0.686526859531
1.3800000000000008,0.384556712847,-0.336626624792,0.0,1.62816696105,2.15688581986,0.0,1.40790620866,-0.963914508629,-14.4380285351,-14.5373735416,10.459139082,0.0,113.156454266,0.051591413123,0.497721633525,0.420400535766,66,1.6681123444
1.5000000000000009,-0.856365975965,0.0669269939751,0.0,4.87305730726,5.32419676243,0.0,-2.3799846857,-0.295533087758,-15.2611714128,2.24238553601,-0.93786542764,0.0,476.069471187,875.241001969,186.11162851,122.575037412,67,1.69449739997
1.5000000000000009,-0.00575922056773,-1.36595787913,0.0,6.07434331768,6.07346133842,0.0,-0.0662769329889,-2.13354573103,-14.5022460117,3.24946574321,12.1595348041,0.0,241.813045364,874.789403767,2.18860636965,35.606781674,68,0.657577992902
1.5000000000000009,0.252453719414,0.116474263379,0.0,0.142327282642,2.40815715347,0.0,1.13862410684,1.14619255508,-12.5242599771,-19.0909133905,4.32694329142,0.0,0.371704504361,899.408996718,899.667711605,0.346939911918,69,3.15496023661
1.4400000000000008,-0.26177344948,-0.159897161546,0.0,0.643488300136,4.70393244631,0.0,0.484642783962,-0.501568012404,-14.7191190192,6.84846846736,-8.60702921781,0.0,820.858227677,678.263594669,80.5508166505,139.721787889,70,2.39823923619
1.3800000000000008,-0.0711311058658,0.132867096322,0.0,2.25540178469,4.00119893584,0.0,-0.629719148166,0.720252730279,-15.0481310281,11.4578417076,-13.0012862286,0.0,392.423211424,815.844352762,116.15550561,666.440498081,71,3.30114051111
1.5000000000000009,-0.522241542074,0.603070061958,0.0,0.970926044334,0.178870520865,0.0,-0.838281140433,1.90788508067,-14.0556521987,-8.11172965994,0.858509970137,0.0,213.092673645,895.115454446,882.150834539,-0.291468394089,72,1.07907321642
1.5000000000000009,-1.34857339031,0.303422038171,0.0,4.16592253528,0.736929686255,0.0,-3.91597625095,0.65508791727,-14.9285969886,12.562098283,-12.6571755868,0.0,615.714539481,843.255986824,257.12518119,484.768157442,73,1.14487137034
1.4400000000000008,-0.141826465383,0.00332878208308,0.0,4.90440738167,2.2774290757,0.0,-0.751181058962,-0.0207696888721,-14.7896691213,-3.42609614544,1.10742055998,0.0,83.3374927908,899.668830015,796.890765467,-0.353242351403,74,2.30114585871
1.560000000000001,2.2416869529,2.84170031202,0.0,3.31648163775,5.37095093986,0.0,4.1571755814,4.35977506912,-14.229974684,-4.4947414112,11.4711810567,0.0,13.7169913742,899.946164882,794.138697241,-0.0972362869737,75,0.388357308869
1.3200000000000007,4.50321494808e-06,2.39399930588e-06,0.0,6.28317754981,3.7248330198e-06,0.0,2.07455993669e-05,1.71598319089e-05,-18.124959458,-2.18079454741e-05,-4.06991947716e-05,0.0,1.51105804886,-0.905341331813,-0.0720929524255,-0.141430762639,76,4.30114003188
1.4400000000000008,1.79461367985,1.00210340906,0.0,3.09294754048,4.88301364615,0.0,4.58583769335,0.728825323635,-14.3939162902,-12.610952141,12.3731312938,0.0,1.548496233,900.102506002,900.318832718,-0.0108851522622,77,0.356330104227
1.560000000000001,0.122512466311,0.284560145406,0.0,3.96243214026,2.60454350014,0.0,-1.0110300354,-0.438739143041,-12.7004255187,-22.5879709797,9.34062055993,0.0,14.538821808,900.401630243,898.122525795,-0.483285788773,78,3.14745485947
1.4400000000000008,-0.239909549568,0.431109658148,0.0,0.538250300468,2.46957822701,0.0,-0.836981575113,-0.774824148355,-14.1355758689,-17.4050318166,8.24777002923,0.0,602.394232236,897.073627944,873.715363477,0.419649174347,79,2.16481376559
1.620000000000001,2.02369621587,-0.229751919796,0.0,2.25724018446,0.816730962541,0.0,0.584692559121,-0.369968339024,-13.9854757191,-16.2967033163,14.197471661,0.0,0.503420978245,891.578558564,-0.409610294942,0.271328108457,80,-1.14809996143
1.560000000000001,-1.66359365981,0.409622471499,0.0,5.06622158495,0.414424133759,0.0,-0.679455150641,-1.5258098597,-14.7149595882,-26.499178671,26.4874265457,0.0,0.278089864723,899.820666184,899.739612439,0.110361257998,81,-1.48147612199
1.560000000000001,-2.14731460752,1.09757842826,0.0,3.13339226712,5.34173613906,0.0,-0.479976111834,1.47991662829,-15.7509889845,-15.5902296179,7.14573144921,0.0,-0.112144423971,899.637911118,899.636131591,0.105772722702,82,1.05680323055
1.680000000000001,-3.98093409921,-6.95001496679,0.0,4.51746895599,3.18120778952,0.0,-3.23947535615,-7.10887370593,-14.0374646424,-24.6182244537,28.236942344,0.0,0.732580801005,899.716325871,888.966604864,0.104979261712,83,-3.72082376063
1.3200000000000007,-3.53710963922,-0.329101411205,0.0,2.48937721254,0.945140368468,0.0,-2.29879449563,-0.439944911989,-16.4332979082,-9.52166575601,22.2539898126,0.0,-0.300031455244,899.599441995,578.127217111,-0.301224943679,84,-0.816646494873
1.3200000000000007,-4.98028229105,-1.18396407048,0.0,6.0074826787,5.42318771508,0.0,-4.74763763149,-0.903396772688,-14.8916618861,-19.4892705543,12.6373511307,0.0,-0.104327070571,899.625241229,900.024655913,-0.795449246015,85,-3.8818136168
1.560000000000001,-5.93750515474,-1.56259004485,0.0,4.9480478836,3.48368528361,0.0,-5.34142890349,-2.674920331,-12.3956475353,-12.1834547458,28.4949776549,0.0,0.224142365516,899.875579359,716.907829936,-0.255729672701,86,-8.83087996153
1.9200000000000013,-3.1567068801,-2.45875092063,0.0,5.19285519698,0.502317646187,0.0,-0.316199298656,-6.24769912169,-8.25074796381,-28.8311756757,28.8311356145,0.0,0.0441931130917,899.917050838,899.935402469,-0.488125372311,87,-8.62539680475
1.8000000000000012,-9.35969027106,2.89405393646,0.0,2.75276506016,4.63434407035,0.0,-8.40996410526,6.59532242645,-11.9968652016,-28.8395038982,28.8208479061,0.0,-0.137909942932,899.613098828,900.100505037,-0.44900822015,88,-5.37979927524
1.680000000000001,-1.92238948285,0.403826521489,0.0,2.02408625607,4.1118529985,0.0,-1.76103009567,-0.17659696249,-10.6409360415,-28.8486187378,28.8483908876,0.0,-0.449316416239,900.460803135,900.376066307,-0.0617506311518,89,-0.665316607335
1.680000000000001,-3.2853029239,2.22979677826,0.0,2.76596055026,1.19187824573,0.0,-0.858444591286,-1.04969225249,-16.7575331242,-28.8467714553,28.8332629024,0.0,-0.0349957976387,900.206661933,900.284246589,-0.5827349639,90,-4.44229722744
1.8000000000000012,-3.13286874915,-0.666105088719,0.0,2.64537670288,2.83893863238,0.0,-2.48769262987,-3.45288822365,-12.0550964916,-28.8173184144,28.8000951871,0.0,-0.359671075549,899.452713213,899.453018363,-0.82948373106,91,-0.748440873597
1.740000000000001,0.435250119355,0.985942208151,0.0,1.31238339212,4.55279169003,0.0,2.53209509439,-0.404057280674,-13.2428360387,-27.6141636621,28.5555649278,0.0,-0.481569478472,899.394397696,850.735928346,-0.958212388356,92,0.607213302664
1.620000000000001,-2.4258183102,1.18567516714,0.0,4.67610377758,5.50042013127,0.0,-1.87275696124,0.851918640294,-15.413972643,-28.8165198554,28.3981508282,0.0,-0.214836901352,899.733181043,899.8795853,0.396527835974,93,1.32035972796
1.560000000000001,1.75116395437,1.19279208759,0.0,0.908111550439,1.07958693439,0.0,2.81675600859,1.65019796948,-15.4106015726,-27.3123837816,28.0246296674,0.0,0.381704068547,899.12310007,900.641924154,0.053162679266,94,2.24679930727
1.8000000000000012,-3.04590481005,3.37551691481,0.0,4.99367901349,2.26374533375,0.0,-2.27920466991,5.93632516391,-11.3525973401,-28.8378458249,28.8058031566,0.0,0.101779473156,899.668459845,900.065399226,-0.37106741785,95,-2.30995554198
1.8600000000000012,-4.48238691494,2.12142105641,0.0,5.17825822531,6.06789541412,0.0,-2.93776734132,-2.80112313295,-13.0100756261,-28.845157457,28.8445918264,0.0,0.1336167264,900.363794602,900.273173242,-0.108289511881,96,-2.69562051612
1.680000000000001,-8.16244241154,5.46115009665,0.0,4.75135928895,2.56224084595,0.0,-6.80226221447,10.1039562989,-10.9589660761,-28.8227399607,28.8142261251,0.0,-0.0252139766896,899.319822869,899.281296169,-0.110121386775,97,-8.18048683461
1.4400000000000008,1.13736307586,1.08625278943,0.0,5.4211541272,2.24663546685,0.0,-0.184077990919,3.3490463722,-13.5060990748,-28.7861685575,28.7958681545,0.0,-0.177342594917,899.973726174,899.378305777,1.0020982452,98,-1.78029405192
1.9200000000000013,-3.00274413674,0.613871150657,0.0,4.1153874246,1.95775726492,0.0,-2.52029836525,-1.72842251801,-6.58699095706,-28.8314501646,28.8190377563,0.0,0.683737419856,899.342306623,899.961066699,-0.160272842192,99,-5.65234746258
2.4000000000000017,-4.16036423481,8.68729393467,0.0,1.18567434199,3.79514598292,0.0,-2.80491125899,6.73120452024,-8.77965874364,-7.04252388392,28.8336853772,0.0,0.427060288493,900.032057318,0.170825370754,-0.188871384096,100,-15.1915469202
1.620000000000001,-1.54296626174,-1.46450670488,0.0,1.95011051401,4.76344658573,0.0,-1.33315983982,-1.40027569416,-13.5606279441,-18.5361600881,28.8298051377,0.0,-0.00167385402852,899.762419793,608.221742737,-0.719623532123,101,0.611709983306
1.620000000000001,-6.4412367979,2.02130070712,0.0,6.22686995427,4.63926765743,0.0,-7.31583530792,1.15171320415,-14.6314070375,-8.49010929238,28.8387072595,0.0,0.0803921462485,900.35583263,0.438298720279,-0.581744074051,102,-2.33825332479
1.620000000000001,1.37718756695,0.581814359441,0.0,1.40168145913,5.90583380454,0.0,1.74338866349,0.193752095491,-12.5714053959,-10.2607366936,28.7830884913,0.0,0.345315018834,899.546854062,0.250722778736,-0.125933733035,103,1.51388515017
1.3800000000000008,-1.04558077018,2.01178233893,0.0,1.88408060587,1.37437606809,0.0,-1.06054617941,2.11399724329,-14.3852217897,-11.0990700417,28.8117262955,0.0,0.548331125318,899.471339534,-0.261708955275,-0.691508898288,104,-1.04263926051
1.560000000000001,2.17579826104,0.676654511714,0.0,2.61809318985,1.19196660924,0.0,2.22124697956,0.540846851585,-13.7423637281,-8.85094316488,28.4999525643,0.0,-0.114837424201,900.722207989,-0.0423402909065,0.859206758174,105,0.609293267396
1.5000000000000009,-5.8150640459,-0.563299295155,0.0,0.432751746014,0.578271818291,0.0,-5.75186266455,-0.237590148698,-13.852983811,-9.33128909243,28.8243800677,0.0,0.0346529343395,900.738323595,0.0832984843468,0.247534976984,106,-2.79561717836
2.2200000000000015,-8.2447036497,4.88558496814,0.0,2.54150939617,5.58274683614,0.0,-3.9049947901,3.3266965719,-10.238436671,-10.1850416564,27.9248732099,0.0,0.159882932339,900.380071352,-0.104987018665,0.185611823547,107,-13.0913174055
2.1600000000000015,0.675547338811,-12.2066635837,0.0,3.34117863572,2.68857744165,0.0,0.636840352244,-11.3776895219,-10.0458244018,-15.4617461996,24.7142688379,0.0,0.404574956721,900.095738702,0.768725316364,-0.550966790223,108,-11.5726665418
2.1000000000000014,-0.734227161663,7.8789291494,0.0,3.59518634304,2.42503097888,0.0,0.210461610476,5.06419856723,-12.5247030135,-13.9204647847,28.5289758306,0.0,0.332882739896,900.078771766,0.532792751288,-0.185358500847,109,-8.92428963325
